"bugId","testerId","testCycleId","productId","subject","action_performed","expected_result","result","error_message"
874275,68763,36980,4189,"Joe Carrol Tumblr - Different fonts are used in menu for Archive and Search (iPad, 7.0.4)","1. Go to test URL 2. Tap menu icon 3. Observe font types for  Archive and Search","Fonts for  Archive and Search are the same","Fonts for  Archive and Search are different",""
874272,75063,36980,4189,"Joe Carrol Tumblr - The Up arrow at the end of the page is so small ","1. Launch the site 2. Select any picture 3. Go to the picture page and view the content 4. Scroll down and view the UP Arrow","Up arrow should have a text to say what's that ot should be bold enough for the user to view","Up arrow is very small in size and fully pops out with the back ground of page as black. Nor it has a text for user that this is a Up arrow icon",""
874260,68763,36980,4189,"Joe Carrol Tumblr - Back to Top arrow is overlapped with Copyright info, hardly visible on iPad ","1. Go to test URL 2. Observe the Back to Top arrow","Back to Top arrow is not overlapped and is visible","Back to Top arrow is overlapped with Copyright info, hardly visible ",""
874259,75063,36980,4189,"Joe Carrol Tumblr -  Show the menu won't say the options as expected","1. Launch the site Joe Carrol Tumblr - Header  logo not displayed as full  2. Select the 3 lines on the left side of the screen 3. View the drop down options came","As per the pdf : RE-1315, The menu should show 3 options A. home, B. page , C. search ","The drop down menu shows only 2 options Archives and search.",""
874246,68763,36980,4189,"Joe Carrol Tumblr - Follow Wearethefollowing button overlaps the header on iPad iOs7.0.4","1. Go to test URL 2. Observe the header","Header is not overlapped and is readable","Follow Wearethefollowing button overlaps the header ",""
874218,67177,37052,4189,"MasterChief Homepage - Featured Videos missing pagination buttons","1. Go to http://origin.rs.foxstg.fox.com/masterchef/ 2. Navigate to below the Featured Videos area the carousel. 3. Attempt to navigate through the different videos.","The Featured Videos video carousel is formatted correctly.","The pagination buttons are missing in the video carousel making it impossible to scroll through all the videos.",""
874152,67177,37052,4189,"Bones - Homepage - Latest Photos the pagination buttons are missing","1. Go to http://origin.rs.foxstg.fox.com/bones/ 2. Scroll down to Latest Photos. 3. Observe. ","Latest Photos display as per Color Attributes Guide with correct, color, format, font and all controls function.","Latest Photos area the pagination buttons are missing in Firefox 26.0 allowing user to scroll back and forth between photos.",""
874126,32755,37052,4189,"Bones/MasterChef - Feedback on right side does not load with Fox info","1. go to http://origin.rs.foxstg.fox.com/bones/ or MasterChef 2. click Feedback on right side of browser window","expected Feedback pop-up to open with larger window and Fox logo, etc","Feedback is common format, not Fox formatted with logo",""
874108,67177,37052,4189,"MasterChief / Bones - Home page - About The Show side scroll is missing ","1. Launch Bones home page: http://origin.rs.foxstg.fox.com/bones/ 2. Scroll down to About Show area. 3. Observe. ","The About The Show displays as per the Color Attributes Guide.","The side scroll is missing in Firefox 26.0.",""
874070,75063,37052,4189,"Master Chef : Homepage - Reply, Retweet, Favourite  Heading is not colored correctly","1. Go to http://origin.rs.foxstg.fox.com/masterchef/ 2. Review page in Twitter section  3. View the color of Reply, Retweet, Favorite icons, Twitter user names and twitter links","Expected all headings to be colored the same ( Accent Color: HEX # ff5a00)","Reply, Re-Tweet, Favorite is not in Orange as Featured Videos Heading is",""
874061,109778,37052,4189,"Masterchef - Clips - Filter by clips dropdown when Extended Deliberations text is cutoff when select","1) Go to the masterchef clips page 2) Select  Extended Deliberations  from the Filter by clips dropdown 3) After the page has rendered view the selected Extended Deliberations in the Filter by clips dropdown","Full text should be visible","Text is cutoff.  When viewing in with the drop down extended it shows on two lines without issue.  But when the option is selected and the dropdown is collapsed it is cutoff",""
874057,109778,37052,4189,"Masterchef - Clips - Filter by clips Behind the Scenes gives 404 error","1) Go to the Master chef clips page http://origin.rs.foxstg.fox.com/masterchef/clips/47546947804 2) Go to the Filter clips by drop down and select Behind the Scenes","Clips will filter with the Behind the Scenes tag","Gives 404 error",""
874051,109778,37052,4189,"Bones - Clips - Clips for David Boreanaz and show the wrong clips without their tags","1) Open the home page 2) Below Featured Video click the David Boreanaz and Emily Deschanel links in Video Categories","Clips with either David Boreanaz and Emily Deschanel tags should display","The Keep On Flippin clip shows which has these tags:  Bones, Season 9, Behind the Scenes, The Spark in the Park and Mckayla Maroney",""
874040,109778,37052,4189,"Bones - Clips - Filter Clips by Sneak Peak gives 404 error","1) Go to the clips page for Bones http://origin.rs.foxstg.fox.com/bones/clips/2486339583 2) In the filter by clips drop down select Sneak Peak","Clips filter by sneak peak","Gives 404 error",""
874004,32755,37052,4189,"Master Chef/Bones - Clips - MRec - ad does not fit correctly in frame","1. go to http://origin.rs.foxstg.fox.com/masterchef/ 2. click Clips 3. review page","expected MRec and LRec to fit within frame","LRec is shown correctly MRec ad is too large for frame, at least for Reese's ad wording is cut off on bottom when video is playing, candy is cut off on top right when ad is playing",""
873993,32755,37052,4189,"MC / Bones - Recent Tweets - Reply, Retweet, Favorites are not seen until Mouse is hovered over area","1. go to http://origin.rs.foxstg.fox.com/masterchef/ or bones 2. review Recent Tweets section","expected Recent Tweets section to have tweets, Reply, Retweet, and Favorite","Reply, Retweet, and Favorite are only seen when mouse is hovered over the line where they appear  see attachment - New Girl in production sees these items without mouse hover",""
873983,32755,37052,4189,"Master Chef - Latest Photos section is missing","1. go to http://origin.rs.foxstg.fox.com/masterchef/ 2. review page","expected all sections to exist on homepage","Latest Photos sectino is missing at bottom of page  Attachment shows that production has Latest Photos for MC",""
873981,32755,37052,4189,"Master Chef - Purchase itunes is missing above Full episodes area","1. go to http://origin.rs.foxstg.fox.com/masterchef/ 2. review page","expected Purchase itunes with itunes logo to be above Watch New episodes section","Purchase itunes text and logo are missing to right of Watch New Episodes line as seen on New Girl  Other tester submitted bug about it missing on Bones",""
873976,109025,37052,4189,"BONES-Home Page- Andrew Leed's interview  video is not fully visible in featured videos module in IE","1. Go to http://origin.rs.foxstg.fox.com/bones/ 2. Scroll down to the featured videos module","User should be able to navigate to the  Andrew Leed's interview  video","User is unable to navigate to the  Andrew Leed's interview  video",""
873975,32755,37052,4189,"Master Chef- Recent Tweets - Follow is not ro right of Recent Tweets and not in Blue coloring","1. go to http://origin.rs.foxstg.fox.com/masterchef/ 2. review page","expected Recent Tweets section to be formatted correctly","Follow should be in Blue coloring to right side of Recent Tweets. It is in black below Recent Tweets Heading",""
873973,32755,37052,4189,"Master Chef - Recent Tweets Heading is not colored correctly","1. go to http://origin.rs.foxstg.fox.com/masterchef/ 2. review page","expected all headings to be colored the same","Recent Tweets is not in Orange as Featured Videos Heading is",""
873967,109025,37052,4189,"BONES-Home Page- Purchase All available episodes on iTunes  is missing","1. Go to http://origin.rs.foxstg.fox.com/bones/ 2. Scroll down  Purchase All available episodes on iTunes  can be found in  Watch New Episodes "," Purchase All available episodes on iTunes  should be presented"," Purchase All available episodes on iTunes  is missing",""
873966,63558,37052,4189,"Mac OS 10.8/safari Bones -picture is cutoff on the top when tapped on any picture in latest photos","1.open the site url:http://origin.rs.foxstg.fox.com/bones/ 2.scroll the page to latest photos section 3.Tap the first picture and observe the picture","picture should be completely visible even we tapped on that particular picture","Picture is cutoff and the faces are not clearly visible",""
873960,109025,37052,4189,"BONES-Home Page-Unable to navigate between featured videos in FF","1. Go to http://origin.rs.foxstg.fox.com/bones/ 2. Scroll down (Featured videos can be found right under the video player)","User should be able to navigate between featured videos","Unable to navigate between featured videos, there are no buttons",""
873947,63558,37052,4189,"Mac OS/safari Bones- Divider lines are missing in the recent tweets section","1.open the site url:http://origin.rs.foxstg.fox.com/bones/ 2.observe the recent tweets section to the right of the page","Each tweet should have divider line between them","Divider lines are missing between tweets",""
873492,75385,36919,4189,"Holiday E-Card video does not resize properly in Landscape on iPhone","1. Open test URL: http://origin.foxstg.fox.com/holiday2013 2. wait for the page to load and look at layout in Landscape and Portrait","All page elements should be properly displayed in Landscape and Portrait","The Video Player page is not properly resized in Landscape, there are blank spaces on either side of the holiday background",""
873471,87263,36628,4189," New Girl- Galaxy S3: 'About The Show' slider down arrow is non- functional","1. Navigate to the test URL: http://www.fox.com/new-girl/escape 2. Tap on menu and select Home 3. Scroll down to 'About The Show' 4. Tap on the down arrow and observe ","Tapping on the arrow should scroll down the 'About The Show' content.","Nothing happens on tapping the down arrow in native browser. It works fine in chrome browser. Also checked this in iPhone 3GS, it works fine.","None"
873455,87263,36628,4189,"NewGirl-Galaxy S3: Carousel 'Tuesday Comedy  LOL  Extravaganza!' Enter Now link is cut off on bottom","1. Navigate to the URL: http://www.fox.com/new-girl/ using Chrome 2. Rotate device to landscape mode 3. Observe the 'Enter Now' link in last slide  'Tuesday Comedy  LOL  Extravaganza! Sweepstakes of carousel.","The Enter Link should display fully ","Enter Now link is partially cut on the bottom","None"
873338,67177,36919,4189,"Holiday E-card video is missing from android device","Prerequisite: 1. Use android device (LG Escape 4.0.4) Actions Performed: 1. Open test URL: http://origin.foxstg.fox.com/holiday2013 2. Tap the play icon for the Holiday E-card. 3. Observe.","Holiday-E-card video is visible and functions.","Holiday-E-card video is missing.",""
873336,68763,36919,4189,"Holiday ECard - Header Title is cut off from the right side in landscape mode on Android 4.1.2","1. Go to test page http://origin.foxstg.fox.com/holiday2013/ 2. Tap to play video 3. Turn device to landscape mode 4. Observe Header Title  And to all a good night ","Header Title  And to all a good night  is displayed correctly","Header Title  And to all a good night  is cut off from the right side, last letter is partly visible",""
873329,68763,36919,4189,"Holiday ECard - Video scroll bar is doubled in landscape mode on Android 4.1.2 ","1. Go to test page http://origin.foxstg.fox.com/holiday2013/ 2. Tap to play video 3. Turn device to landscape mode 4. Observe scroll bar","Scroll bar is displayed correctly","Scroll bar is doubled, the are two scrollbars displayed",""
873288,89296,36919,4189,"Holiday E-Card - Firefox - video loading only occassionaly","Scenario 1 1. Using Firefox load url http://origin.foxstg.fox.com/holiday2013/ (after clearing cache/cookies/history and restarting browser) Scenario 2 1. Using Firefox load url http://origin.foxstg.fox.com/holiday2013/ (after clearing cache/cookies/history and restarting browser) 2. Go back to browser's home page (clicking on home icon). 3. Load url http://origin.foxstg.fox.com/holiday2013/","After both scenario1/step1 and scenario2/step3 url to being properly loaded, with the video.","Scenario1: video is loaded occasionally.  Scenario2: step 3 - video missing.  The observed behavior is that video is loading occasionally only first time after clearing cache/cookies/history and restarting browser. If video is loaded and then the browser is used to navigating to an other site and then tested url is loaded again, video is consistently missing.  Note: If video not loading, using browser's back button and then the browser's forward button seems to help having the video loading.","n/a"
873238,60389,36919,4189,"Holiday Card - Browser crashes 5 seconds after the video starts playing","1) Launch Test URL: www.fox.com/holiday2013/ 2) Select arrow to play video","Video plays to completion.","Video loads and plays for 5 seconds then the browser crashes.",""
873221,60389,36919,4189,"Holiday Card - Video loads to a black screen and does not play","1) Launch Test URL: www.fox.com/holiday2013/  2) Tap Arrow to play video","Video would play","Video does not start. Scrubber does display.",""
873201,109025,36919,4189,"Holiday E-Card page-Right margin of the page is cut off in portrait mode(Android device)","1. Set your device in portrait mode 2. Go to http://origin.foxstg.fox.com/holiday2013/","The page should be fully visible in portrait mode","Right margin of the page is cut off in portrait mode",""
873187,109025,36919,4189,"Holiday E-Card page-Video is missing in Google Chrome and IE","1. Go to http://origin.foxstg.fox.com/holiday2013/","Video between Happy Holidays to all and And to All a Good Night strings is missing (As in FF 25.0.1 (Screenshot 1))","Happy Holidays to all-Video is missing. For Google Chrome video becomes available after going to FOX's Home Page from http://origin.foxstg.fox.com/holiday2013/ and then clicking  Back  button.",""
873165,60389,36628,4189,"New Girl Escape - Facebook share of  He has no pockets  - wrong photo and description ","1) launch Test URL: fox.com/newgirlescape 2) Scroll to He has not pocket image and share on facebook","Facebook share has correct photo and description","Incorrect photo and description.  The correct photo and description displayed when you share from the web. The correct photo and description displayed when you share from iOS.",""
873156,39536,36628,4189,"Escape - Twitter link for 5th photo leads go Fox.com and not Escape page","1. Open http://www.fox.com/new-girl/escape 2. Click the the twitter icon for the 5th shareable image. 3. Share the tweet and then open on twitter. 4. Click the link in the tweet http://fox.tv/NewGirlEscapeSushi","The http://www.fox.com/new-girl/escape page loads.","Fox.com homepage is loaded",""
871739,60389,36628,4189,"New Girl Escape - Menu of Shows misaligned ","1) Clear Cache and Cookies 2) Launch Test URL: fox.com.newgirlescape 3) Select Top arrow to display show dropdown","Show dropdown would list Shows aligned to the left. ","Some show names are not aligned to the left. ",""
871572,75385,36628,4189,"Clips - Facebook Like > User can Like video clip but nothing posted to FB account","Pre-condition: user is logged into Facebook on device 1- Launch Test URL: fox.com/newgirlescape 2- Open Top Nav Drawer > Tap on Clip to go to : www.fox.com/new-girl/clips/ 3- Tap on any video that still does not have a Facebook Like > Watch the  Like  button change to grey 4- Go to Facebook and refresh to see if the video clip that was just  Liked  is posted. 5- confirm that Facebook posting works by tapping on the Facebook icon in one of Furguson's photos in the Escape page","When a user  Likes  a video clip they should be able to share and post to Facebook","When user  Likes  a video clip they are not able to share and post to Facebook.   In comparison, they can do this on the desktop version and also with all the Furguson photos in the Escape page.   Also as a comparison, when user taps on Tweet a new page opens and user can Tweet the video and link. ",""
871547,75385,36628,4189,"Banner Ad - Top Banner Ad does not load on all pages","1- Launch Test URL: fox.com/newgirlescape 2- Open Top Nav Drawer > Tap on Clip to go to : www.fox.com/new-girl/clips/46518339883 3- Open Top Nav Drawer > Tap on Home to go to : http://www.fox.com/new-girl/ 4- Inspect all page elements in Landscape and Portrait mode on all pages","Top Banner Ad should load on each page","No Top Banner Ad loads on any of the pages tested on either Safari or Chrome. I have checked the Privacy and Security settings (please see Chrome video) and have even turned off the Pop-up Blocker on the browsers, but the ads are not displayed. There seems to be something that flashes when the page loads - but no ads appear.",""
871519,75385,36628,4189,"Clips - Video Clip Tags different in Landscape and Portrait modes, perhaps hidden by thumbnails","1- Launch Test URL: fox.com/newgirlescape 2- Open Top Nav Drawer > Tap on Clip to go to : www.fox.com/new-girl/clips/46518339883 3- Tap on  Filter Clips By  > Select Interviews to go to: http://www.fox.com/new-girl/clips/tags/interviews/65916483740 4- Inspect all page elements in Landscape and Portrait mode","All page elements should be properly displayed in Landscape and Portrait mode","In Portrait Mode only 3 tags are shown: New Girl / Season 3 / Interviews In Landscape Mode Mode 5 tags are shown: New Girl / Season 3 / Interviews / Hannah Simone  / Lamorne Morris",""
871515,75385,36628,4189,"Clips - Video Clip description text displayed outside grey box when too long","1- Launch Test URL: fox.com/newgirlescape 2- Open Top Nav Drawer > Tap on Clip to go to : www.fox.com/new-girl/clips/46518339883 3- Tap on  Filter Clips By  > Select Interviews to go to: http://www.fox.com/new-girl/clips/tags/interviews/65916483740 4- Inspect all page elements in Landscape and Portrait mode","All page elements should be properly displayed in Landscape and Portrait mode","The video clip title and description under the video player is displayed outside the grey box when there is too much text. This happens in Landscape and Portrait mode.",""
871508,75385,36628,4189,"Clips - Interview > Player Feedback overlaps with Clip Title in Portrait","1- Launch Test URL: fox.com/newgirlescape 2- Open Top Nav Drawer > Tap on Clip to go to : www.fox.com/new-girl/clips/46518339883 3- Tap on  Filter Clips By  > Select Interviews to go to: http://www.fox.com/new-girl/clips/tags/interviews/65916483740 4- Inspect all page elements in Landscape and Portrait mode","All page elements should be properly displayed in Landscape and Portrait mode","In Portrait Mode, the Clip Title  Clips - Interview  overlaps with  Player Feedback ",""
870473,21729,36260,4189,"Clips - Filter Clips by Sneak Peak - Video doesn't auto-start - Player Loads, but with Blank Screen","1) Go to http://foxstg.fox.com/enlisted/ 2) Click Video from the top navigation 3) Select Sneak Peak Filter","FIltered list should load and display in carousel First thumbnail should start in video player","Safari only: Page loads correctly, image of first thumbnail briefly flashes, then video player loads with blank image.  Mousing over to reveal controls show no video has loaded (time 00:00) displays  Page loaded URL is http://www.fox.com/enlisted/clips/tags/sneak-peek  NOTE: On OSX 10.6.8 / Safari 5.1.10 http://www.fox.com/enlisted/clips/tags/sneak-peek/79561795627 loads and then plays correctly",""
870290,21729,36837,4189,"RAKE - Tags - Sneak Peak Tag returns different lists at different times","Open Rake Clips Page (http://www.fox.com/rake/clips) 1) Click on Rake Tag - observe video thumbnails in carousel 2) Click on Sneak Peak Tag - - observe video thumbnails in carousel 3) Click on Rake  Tag- - observe video thumbnails in carousel 4) Ckic on Sneak Peak Filter-  - observe video thumbnails in carousel 5) Click on Sneak Peak Tag- - observe video thumbnails in carousel 6) Click on Rake  Tag- - observe video thumbnails in carousel 7) Click on Sneak Peak Tag- - observe video thumbnails in carousel ","1) If the tag and the filter name are the same, I would expect to see the same list of videos display for either 2) The tag list should always return the same list, each time it is clicked","For Sneak Peak tag: Step 2 and 7 (tags) display only 1 thumbnail Step 4 (filter) displays 4 thumbnails Step 5 (tag) displays 4 thumbnails  ADDITIONAL INFO: Home Page Video Categories seem to be tags by another name.  The home page Sneak Peak link displays the same list as Step 4 and Step 5 above. ",""
870256,75385,36260,4189,"Enlisted - Clips - Facebook Like > Pop-up is sometimes empty of content","Precondition:  Log in with valid FB account 1- Navigate to Enlisted show site: www.fox.com/enlisted 2- Go to Clips by clicking on Video link on top nav: http://www.fox.com/enlisted/clips/63691843698 3- Click on FB Like > look at pop-up","User should be able to FB Like the video clip and Post the link","Sometimes the FB Like pop-up is empty of content. There is not text for the show, links, or images.  I have not been able to detect a trend, but it happens approximately 1/5 times.  Please note the video begins with testing of the Almost Human site for FB Like comparison, then I switched to Enlisted",""
870187,75385,36837,4189,"Rake - Home - Share Video> User cannot share directly from the video on the home page","1- Navigate to Rake show site: www.fox.com/rake 2- Go to Clip on the landing page and click on Share within the video player 3- Share via Facebook, Twitter, and all other Social Media 4- Repeat from the Clips (Video) page","User should be able to share video clips directly from the video player on the landing page","User is not able to share to social media sites directly from the video player on the landing page. All works well in the CLips (Video) page  Facebook has error message: Could not post to Wall The message could not be posted to this Wall. Twitter: just posts the message  Rake - Greg Kinnear Is Lowering The Bar  with no hyperlink StumbleUpon: http://null/?cmp=stumbleupon_post.com Sorry, this isn't eligible to be added to StumbleUpon. Delicious: loads forever link https://delicious.com/post?url=null%3Fcmp%3Ddelicious_post&title=Rake%20-%20Greg%20Kinnear%20Is%20Lowering%20The%20Bar&description=RAKE%20premieres%20THU%20JAN%2023%20at%209/8c%20on%20FOX%21 Digg: null?cmp=digg_post",""
870185,75385,36260,4189,"Enlisted - Home - Share Video> User cannot share directly from the video on the home page","1- Navigate to Enlisted show site: www.fox.com/enlisted 2- Go to Clip on the landing page and click on Share within the video player 3- Share via Facebook, Twitter, and all other Social Media 4- Repeat from the Clips (Video) page","User should be able to share video clips directly from the video player on the landing page","User is not able to share to social media sites directly from the video player on the landing page. All works well in the CLips (Video) page  Facebook has error message: Could not post to Wall The message could not be posted to this Wall. Twitter: just posts the message  Enlisted - The Path To Elite Begins Here  with no hyperlink StumbleUpon: http://null/?cmp=stumbleupon_post.com Sorry, this isn't eligible to be added to StumbleUpon. Delicious: loads forever link  https://delicious.com/post?url=null%3Fcmp%3Ddelicious_post&title=Enlisted%20-%20The%20Path%20To%20Elite%20Begins%20Here&description=Watch%20a%20sneak%20peek%20of%20the%20new%20FOX%20comedy%20ENLISTED%21%20Series%20Premiere%20January%2010%20on%20FOX  Digg: null?cmp=digg_post ",""
870182,86521,36260,4189,"Enlisted - Tags - Tags not Enforced","1) Go to Fox.com/enlisted 2) Go to clips page 3) Select Each Clip and Observe the tags 4) Filter clips by Sneak peak","5) All four clips show the sneak peak tag on the clip. They should all be present","5) Only three clips are present. The video attached shows me selecting each video, observing each tag, and then filtering with only three videos showing up, though all four should. ",""
870172,109025,36628,4189,"New Girl - iPhone 4S-Error message occurs when tapping on  The NEW GIRL / FORD  banner in Home page","1. Go to URL http://fox.com/newgirlescape 2. Tap on  Menu  button 3. Tap on  Home  4. Scroll down 5. Tap on  The NEW GIRL / FORD  banner","#Newgirlescape page should be opened"," So 404. So not found. So sorry. Some pages....  error message occurs","So 404. So not found. So sorry. Some pages...."
869972,60389,36628,4189,"New Girl Escape - Samsung Galaxy Note :  Back to top  arrows missing","1) Launch Test URL: fox.com.newgirlescape 2) Scroll to the bottom of the page"," Back to Top  arrows available on the page."," Back to Top  arrows do not display per the image included in the Cycle Scope and Instructions.  Landscape is not supported in the Samsung Galaxy Note so this only displays in Portrait.   All my other phones and tablets display the  Back to top arrows  in Portrait.  ",""
869932,60389,36628,4189,"New Girl Escape - Spa Day Tweet does not include a photo","1. Launch Test URL: fox.com.newgirlescape 2. Scroll to Spa Day to Release Tension Image and tap Twitter 3. Tweet the provided link ","Tweet would include a photo","Photo is not included in the Tweet.   Tweets for the other 3 images do include a photo. ",""
869914,60389,36628,4189,"New Girl Escape - HTC EVO Shift 4G:  Back to top  returns to bottom of page in Portrait","1. Place phone in Portrait and Launch Test URL: fox.com.newgirlescape 2. Scroll to bottom of page and tap up arrows","Top of page is displayed. ","Page advances up then comes back and stops with the bottom of the page displayed.  The Arrows work if the phone is in Landscape",""
869370,32755,36260,4189,"Clips - Page not found / under maintenance message","1. go to fox.com/enlisted 2. click Video / clips","expected Clips page to be shown","Clips page is going to Page not found as on 12/6 morning it was working last night",""
869174,75385,36837,4189,"Rake - Clips > Video titles all have Underscores between words","1- Navigate to Rake show site: www.fox.com/rake 2- Go to Clips by clicking on Video link on top nav: http://www.fox.com/rake/clips/79468099876 3- Look at video title > check other videos by clicking on Tags"," Video title should be properly displayed and consistent with Fox design guidelines","All the video titles for Rake have underscores between words: SNEAK_PEEK KEEGAN_DEANE GREG_KINNEAR BEHIND_THE_SCENES  Surprisingly, if the user goes to http://www.fox.com/rake/clips/tags/sneak-peek/30055491833 by clicking on Sneak Peak from the dropdown then the underscore disappears (please see attached video).",""
869170,75385,36837,4189,"Rake - Clips - Facebook Like > User cannot Post to Facebook without typing a comment","1- Navigate to Rake show site: www.fox.com/rake 2- Go to Clips by clicking on Video link on top nav: http://www.fox.com/rake/clips/79468099876 3- Click on FB Like > Log in with valid FB account 4- In the FB pop-up click on  Post to Facebook  without typing any comments","User should be able to post to FB without entering additional comments"," User cannot post to FB without typing a comment.",""
869162,75385,36837,4189,"Rake - Clips - Facebook Like > Pop-up displayed partially off-screen, user cannot Like","1- Navigate to Rake show site: www.fox.com/rake 2- Go to Clips by clicking on Video link on top nav: http://www.fox.com/rake/clips/79468099876 3- Click on FB Like > Log in with valid FB accoun","User should be able to FB Like the video clip and Post the link","User can FB Like but cannot Post because the pop-up with the link and  Post  button is displayed off screen.  It looks like the pop-up is properly displayed after the user closes the pop-up, removes the Like, and clicks on Like again.",""
869159,75385,36837,4189,"Rake - Home - Latest Photos > Some photos too narrow or wide for Lightbox display","1- Navigate to Rake Home page: www.fox.com/rake 2- scroll down to Latest Photos and click on the first photo 3- Scroll through the photos","Photos should be properly displayed ","Photo 1/8 is too wide and so the left and right edges are cut off (compare to thumbnail, the boy is clipped on the left and the Fox logo on the right side) Photos 6 and 7 are too narrow and a small sliver of the next photo is shown on the right side",""
869154,75385,36837,4189,"Rake - Home - Video > Video and sound continues playing when user opens Photo Lightbox","1- Navigate to Rake Home page: www.fox.com/rake 2- Ensure volume is up and video clip is playing 3- scroll down to Latest Photos and click on one of the photos","Video Clip should stop playing when user open Photos in the Lightbox","Video Clip does not stop playing when user opens photo in lightbox.",""
869132,75385,36260,4189,"Enlisted - Clips - Facebook Like > Pop-up displayed partially off-screen, user cannot Like","1- Navigate to Enlisted show site: www.fox.com/enlisted 2- Go to Clips by clicking on Video link on top nav: http://www.fox.com/enlisted/clips/63691843698 3- Click on FB Like > Log in with valid FB account ","User should be able to FB Like the video clip and Post the link","User can FB Like but cannot Post because the pop-up with the link and  Post  button is displayed off screen",""
869131,32755,36260,4189,"Recent Tweets - Reply, Retweet, and Favorite are only seen when Mouse Hover is done","1. go to fox.com/enlisted 2. review Recent Tweets section 3. scroll tweets up and down","expected to see Reply, Retweet, and Favorite below every tweet","Reply, Retweet, and Favorite are only seen when mouse hover is done over the area  Other shows, incl. Rake, have that line visible at all times - see video with Rake and Enlisted differences shown",""
869125,32755,36837,4189,"Clips Menu - no indication under Video / Clips that Clips page is being shown","1. go to fox.com/rake 2. observe that menu has notch under home so user knows what page is being shown 3. click Video / clips 4. observe menu bar again","expected notch to be under Video / clips as seen on home page and on other show sites","no notch is visible under Video / Clips when Clips page is shown",""
869116,32755,36260,4189,"Homepage - MRec, LRec and Pre-roll ads do not match, all ads match on Clips page","1. go to fox.com/enlisted 2. wait for video pre-roll to start 3. review pre-roll ad, MRec and LRec","expected all ads to be for same company, i.e Fox or Nissan","Homepage has LRec with Nissan, pre-roll and MRec are Fox  Clips page has all 3 match with Nissan",""
869115,32755,36260,4189,"Homepage - LRec is missing in IE only","1. go to fox.com/enlisted 2. wait for video pre-roll to start 3. verify that all ads are seen in all browsers","expected all ads to be seen in all browsers","Chrome and FF have MRec, LRec and pre-roll ad IE does not have LRec  attachment shows Chrome and IE  on Clips page, both MRec and LRec are still not seen in IE - bugged earlier Chrome and FF have both ads in Clips now",""
869105,32755,36837,4189,"Homepage - Mrec, Lrec and Pre-roll Ads do not match on Home page, they match on Clips Page","1. go to fox.com/rake 2. wait for video pre-roll to start 3. compare MRec, LRec, and pre-roll ad","expected all ads to match same company, ie. Fox or Nissan","Pre-roll ad is showing Sleepy Hollow LRec above video player shows Nissan MRec on right rail has Fox Perks  on Clips page, all ads match to Nissan  Note - attachment from New Girl where Homepage has all ads matching",""
869091,110089,36837,4189,"Clips - Facebook like button jumps around when loading in Safari","1.	Home page - Click on Video  2.	Click on any of the clips in 'Tags' ","For all aspects of the page to load properly.","Facebook 'Like' button above 'Tags' jumps around does not load properly on Safari Web browser.  Facebook 'Like' button loads fine on both Firefox and Chrome ","n/a"
869078,77839,36837,4189," Rake – related video not displayed in feature video page","1.	Open the url http://fox.com/rake/ 2.	Play video “Meet Keegan Dane” 3.	Move the video controller almost to the end  4.	tap share 5.	tap back 6.	on the page feature video tap the arrows on the related video section 7.	observe ","related videos are displayed  I read Andy's comment in under review status and as of now this is not working properly, I expect the behavior to be consistent. I attached the video 2013-12-05_2344 where you can see how the carrousel works when the issue reported is not there, and if you see the videos attached before the behavior is not the same.","related  videos are not displayed  In FF it happens that half of the video is displayed (see video)  ",""
869071,103529,36837,4189,"Fox.com - Rake - Undisplayable upper advertising banner in IE11","1. Go to http://www.fox.com/rake/ in IE11 2. Observe page","On the main page should be displayed two advertising banners. One on the top and one to the right.","Banner on the top does not displayed in the IE11",""
869068,39536,36260,4189,"Enlisted - Clips label in menu is  Videos ","1. Open http://www.fox.com/enlisted/","The Clips label in the menu exists and is functional","The Clips link in the show menu is labeled  Videos ",""
869063,77839,36837,4189," Rake – after video is finished the page for featured videos is not displayed","1.	Open the url http://fox.com/rake/ 2.	Play video “Meet Keegan Dane” 3.	Move the video controller almost to the end  4.	tap share 5.	tap back 6.	observe ","The page that shows  next video starts in  and  related video  is displayed","The same video is displayed with a play button in the center",""
869045,63558,36837,4189,"Rake-First photo in latest photos section is displayed in a box","1.open the site url:http://www.fox.com/rake/ 2.observe the photos under latest photos","All the photos should be shown in same manner","first photo is shown in a box",""
869042,77839,36837,4189," Rake – comma is inside the quotes in the about the show section","1.	Open the url http://fox.com/rake/ 2.	Observe the about the show section where the movies for an actor are displayed","comma is outside the quotes in the about the show section. The movie/show is for example  Rescue Me” and not  Rescue Me,”   The series is executive-produced by Duncan, Peter Tolan (“Rescue Me”, “Analyze This”), Michael Wimer (“2012”), Richard Roxburgh (“Rake”,“Mission: Impossible II”,“Moulin Rouge”) and Ian Collie (“Rake”). ","comma is inside the quotes in the about the show section  The series is executive-produced by Duncan, Peter Tolan (“Rescue Me,” “Analyze This”), Michael Wimer (“2012”), Richard Roxburgh (“Rake,” “Mission: Impossible II,” “Moulin Rouge”) and Ian Collie (“Rake”). ",""
